temperature,heat_capacity
200.0,33.350526877688274
201.0,33.35139288321352
202.0,33.35227826591882
203.0,33.35318345388835
204.0,33.35410887692445
205.0,33.3550549663462
206.0,33.356022154783616
207.0,33.35701087597464
208.0,33.35802156455969
209.0,33.35905465587935
210.0,33.360110585769704
211.0,33.36118979036028
212.0,33.362292705872584
213.0,33.36341976841932
214.0,33.364571413804846
215.0,33.36574807732755
216.0,33.36695019358389
217.0,33.36817819627378
218.0,33.3694325180086
219.0,33.370713590120005
220.0,33.37202184247321
221.0,33.37335770328032
222.0,33.37472159891827
223.0,33.376113953747435
224.0,33.377535189934
225.0,33.37898572727674
226.0,33.38046598303349
227.0,33.38197637175266
228.0,33.38351730510935
229.0,33.38508919174114
230.0,33.386692437090474
231.0,33.388327443247896
232.0,33.38999460880238
233.0,33.391694328690335
234.0,33.393426994052525
235.0,33.395192992091765
236.0,33.396992705936675
237.0,33.39882651450683
238.0,33.40069479238383
239.0,33.402597909684516
240.0,33.404536231939254
241.0,33.40651011997355
242.0,33.408519929792874
243.0,33.410566012473225
244.0,33.41264871405404
245.0,33.414768375435166
246.0,33.41692533227869
247.0,33.419119914913686
248.0,33.421352448245656
249.0,33.42362325166921
250.0,33.42593263898571
251.0,33.42828091832196
252.0,33.43066839205837
253.0,33.433095356754265
254.0,33.43556210308271
255.0,33.43806891576436
256.0,33.44061607350887
257.0,33.44320384895839
258.0,33.44583250863483
259.0,33.448502312890746
260.0,33.45121351586387
261.0,33.45396636543637
262.0,33.456761103194836
263.0,33.459597964397794
264.0,33.462477177942525
265.0,33.46539896633834
266.0,33.468363545681854
267.0,33.471371125635834
268.0,33.474421909411475
269.0,33.47751609375311
270.0,33.48065386892719
271.0,33.483835418714136
272.0,33.487060920402136
273.0,33.49033054478531
274.0,33.493644456164006
275.0,33.49700281234803
276.0,33.50040576466333
277.0,33.50385345796026
278.0,33.507346030625364
279.0,33.51088361459616
280.0,33.51446633537782
281.0,33.51809431206068
282.0,33.52176765734535
283.0,33.52548647756389
284.0,33.5292508727074
285.0,33.53306093645508
286.0,33.53691675620456
287.0,33.54081841310555
288.0,33.54476598209406
289.0,33.5487595319296
290.0,33.552799125236
291.0,33.556884818540055
292.0,33.56101666231568
293.0,33.565194701028375
294.0,33.56941897318126
295.0,33.5736895113629
296.0,33.57800634229658
297.0,33.58236948689432
298.0,33.58677896030406
299.0,33.59123477196808
300.0,33.59573692567666
301.0,33.60028541962522
302.0,33.60488024647171
303.0,33.609521393396314
304.0,33.61420884216111
305.0,33.6189425691721
306.0,33.62372254554152
307.0,33.62854873715002
308.0,33.63342110471359
309.0,33.638339603845715
310.0,33.643304185126226
311.0,33.64831479416602
312.0,33.653371371675746
313.0,33.658473853533565
314.0,33.66362217085593
315.0,33.66881625006297
316.0,33.67405601295452
317.0,33.67934137677517
318.0,33.684672254287676
319.0,33.69004855384617
320.0,33.69547017946503
321.0,33.70093703089353
322.0,33.70644900368648
323.0,33.71200598927829
324.0,33.71760787505657
325.0,33.72325454443409
326.0,33.72894587692278
327.0,33.734681748207834
328.0,33.740462030219625
329.0,33.74628659121067
330.0,33.752155295825666
331.0,33.758068005177506
332.0,33.76402457692034
333.0,33.77002486532383
334.0,33.776068721344885
335.0,33.78215599270361
336.0,33.788286523954106
337.0,33.79446015655989
338.0,33.800676728964135
339.0,33.80693607666461
340.0,33.813238032285064
341.0,33.81958242564651
342.0,33.82596908384068
343.0,33.832397831300575
344.0,33.83886848987122
345.0,33.84538087888043
346.0,33.85193481521058
347.0,33.85853011336621
348.0,33.86516658554546
349.0,33.87184404170804
350.0,33.87856228964412
351.0,33.88532113504215
352.0,33.892120381557206
353.0,33.89895983087727
354.0,33.90583928278975
355.0,33.91275853524827
356.0,33.919717384437035
357.0,33.92671562483663
358.0,33.933753049287915
359.0,33.94082944905584
360.0,33.947944613891636
361.0,33.95509833209695
362.0,33.962290390584016
363.0,33.96952057493809
364.0,33.97678866947713
365.0,33.98409445731202
366.0,33.991437720405656
367.0,33.998818239632214
368.0,34.006235794834026
369.0,34.013690164878966
370.0,34.02118112771729
371.0,34.028708460437166
372.0,34.0362719393201
373.0,34.04387133989481
374.0,34.05150643699115
375.0,34.05917700479325
376.0,34.06688281689156
377.0,34.07462364633348
378.0,34.08239926567607
379.0,34.09020944703475
380.0,34.09805396213211
381.0,34.105932582348196
382.0,34.11384507876632
383.0,34.12179122222285
384.0,34.12977078335055
385.0,34.137783532625974
386.0,34.14582924041373
387.0,34.15390767701177
388.0,34.16201861269283
389.0,34.17016181774912
390.0,34.17833706253323
391.0,34.1865441174988
392.0,34.194782753243054
393.0,34.20305274054394
394.0,34.21135385040011
395.0,34.21968585407066
396.0,34.22804852311108
397.0,34.23644162941017
398.0,34.24486494522704
399.0,34.25331824322582
400.0,34.26180129651034
401.0,34.27031387865847
402.0,34.27885576375539
403.0,34.28742672642617
404.0,34.29602654186726
405.0,34.30465498587833
406.0,34.31331183489223
407.0,34.32199686600469
408.0,34.3307098570041
409.0,34.339450586399934
410.0,34.348218833449764
411.0,34.35701437818712
412.0,34.36583700144828
413.0,34.37468648489591
414.0,34.383562611047644
415.0,34.392465163298326
416.0,34.401393925944504
417.0,34.41034868420715
418.0,34.41932922425472
419.0,34.428335333226606
420.0,34.437366799251485
421.0,34.44642341147101
422.0,34.45550496005715
423.0,34.464611236235044
424.0,34.47374203230004
425.0,34.4828971416359
426.0,34.492076358733954
427.0,34.501279479208954
428.0,34.51050629981639
429.0,34.519756618469216
430.0,34.52903023425324
431.0,34.53832694744101
432.0,34.547646559507434
433.0,34.5569888731442
434.0,34.5663536922719
435.0,34.57574082205399
436.0,34.58515006890849
437.0,34.59458124052185
438.0,34.6040341458576
439.0,34.613508595168476
440.0,34.62300440000718
441.0,34.63252137323662
442.0,34.64205932903873
443.0,34.6516180829236
444.0,34.661197451738744
445.0,34.67079725367735
446.0,34.6804173082827
447.0,34.69005743646113
448.0,34.699717460483974
449.0,34.70939720399758
450.0,34.719096492025564
451.0,34.72881515097769
452.0,34.73855300865403
453.0,34.748309894247576
454.0,34.75808563835346
455.0,34.76788007296768
456.0,34.77769303149462
457.0,34.78752434874633
458.0,34.7973738609517
459.0,34.8072414057513
460.0,34.8171268222066
461.0,34.82702995079602
462.0,34.83695063342112
463.0,34.846888713404404
464.0,34.85684403549205
465.0,34.86681644585474
466.0,34.87680579208454
467.0,34.88681192319929
468.0,34.89683468964017
469.0,34.90687394326812
470.0,34.916929537369654
471.0,34.9270013266501
472.0,34.93708916723328
473.0,34.94719291665876
474.0,34.95731243388402
475.0,34.96744757927604
476.0,34.977598214613124
477.0,34.9877642030812
478.0,34.99794540926978
479.0,35.008141699168206
480.0,35.01835294016287
481.0,35.028579001034295
482.0,35.0388197519521
483.0,35.04907506447106
484.0,35.059344811525456
485.0,35.06962886742568
486.0,35.079927107854886
487.0,35.09023940985908
488.0,35.100565651848996
489.0,35.11090571358534
490.0,35.12125947618381
491.0,35.13162682210071
492.0,35.14200763513155
493.0,35.15240180040172
494.0,35.16280920436533
495.0,35.1732297347933
496.0,35.18366328076753
497.0,35.19410973267932
498.0,35.20456898221566
499.0,35.21504092235736
500.0,35.22552544736659
501.0,35.23602245278625
502.0,35.24653183542746
503.0,35.2570534933625
504.0,35.26758732592035
505.0,35.278133233673756
506.0,35.288691118437725
507.0,35.299260883255826
508.0,35.30984243239401
509.0,35.320435671335
510.0,35.33104050676472
511.0,35.341656846568746
512.0,35.3522845998223
513.0,35.36292367677825
514.0,35.373573988865374
515.0,35.3842354486729
516.0,35.39490796994622
517.0,35.405591467575206
518.0,35.41628585758678
519.0,35.42699105713409
520.0,35.43770698449208
521.0,35.44843355904132
522.0,35.45917070126583
523.0,35.46991833273786
524.0,35.480676376112775
525.0,35.4914447551172
526.0,35.50222339454269
527.0,35.51301222023168
528.0,35.52381115907436
529.0,35.534620138990945
530.0,35.545439088928156
531.0,35.55626793885178
532.0,35.56710661972778
533.0,35.57795506352326
534.0,35.58881320318787
535.0,35.59968097265211
536.0,35.610558306810496
537.0,35.62144514151771
538.0,35.632341413575105
539.0,35.64324706072298
540.0,35.654162021628906
541.0,35.66508623588064
542.0,35.676019643975124
543.0,35.6869621873066
544.0,35.69791380816234
545.0,35.70887444970764
546.0,35.7198440559767
547.0,35.73082257186722
548.0,35.74180994312556
549.0,35.75280611634113
550.0,35.763811038932346
551.0,35.77482465914079
552.0,35.78584692602137
553.0,35.796877789429786
554.0,35.807917200015346
555.0,35.818965109211206
556.0,35.83002146922355
557.0,35.841086233022246
558.0,35.85215935433387
559.0,35.86324078762946
560.0,35.874330488113756
561.0,35.88542841172165
562.0,35.89653451510175
563.0,35.90764875561267
564.0,35.91877109130759
565.0,35.92990148093368
566.0,35.94103988391505
567.0,35.952186260344035
568.0,35.963340570978865
569.0,35.974502777226974
570.0,35.985672841139305
571.0,35.99685072540065
572.0,36.00803639332141
573.0,36.019229808828655
574.0,36.03043093645242
575.0,36.041639741325284
576.0,36.052856189167514
577.0,36.06408024627887
578.0,36.07531187953148
579.0,36.086551056361785
580.0,36.09779774475726
581.0,36.109051913255186
582.0,36.120313530926666
583.0,36.131582567371844
584.0,36.14285899271284
585.0,36.154142777583985
586.0,36.16543389312058
587.0,36.176732310952474
588.0,36.188038003200695
589.0,36.19935094246172
590.0,36.21067110180281
591.0,36.221998454754754
592.0,36.23333297530241
593.0,36.2446746378798
594.0,36.25602341735461
595.0,36.267379289027836
596.0,36.278742228625035
597.0,36.290112212286544
598.0,36.301489216558934
599.0,36.31287321838895
600.0,36.32426419511769
601.0,36.33566212447025
602.0,36.34706698454991
603.0,36.358478753830056
604.0,36.36989741114588
605.0,36.381322935691834
606.0,36.39275530700678
607.0,36.40419450497383
608.0,36.41564050980916
609.0,36.427093302058495
610.0,36.4385528625848
611.0,36.45001917256968
612.0,36.46149221349633
613.0,36.47297196715196
614.0,36.484458415615464
615.0,36.495951541253106
616.0,36.507451326711276
617.0,36.51895775491139
618.0,36.530470809041816
619.0,36.54199047255089
620.0,36.5535167291435
621.0,36.56504956277223
622.0,36.57658895763212
623.0,36.58813489815464
624.0,36.59968736900271
625.0,36.611246355062576
626.0,36.62281184143749
627.0,36.634383813447
628.0,36.64596225661471
629.0,36.65754715666359
630.0,36.669138499517985
631.0,36.68073627128574
632.0,36.692340458264844
633.0,36.70395104692604
634.0,36.71556802391861
635.0,36.72719137605779
636.0,36.73882109032101
637.0,36.75045715384522
638.0,36.76209955391635
639.0,36.77374827797271
640.0,36.78540331359113
641.0,36.79706464848732
642.0,36.808732270508706
643.0,36.82040616763123
644.0,36.83208632795136
645.0,36.84377273968704
646.0,36.855465391167364
647.0,36.867164270829
648.0,36.87886936721674
649.0,36.890580668970834
650.0,36.90229816483101
651.0,36.91402184362408
652.0,36.92575169426463
653.0,36.93748770575077
654.0,36.94922986715893
655.0,36.96097816763624
656.0,36.97273259640414
657.0,36.98449314274835
658.0,36.99625979601369
659.0,37.00803254560658
660.0,37.019811380985836
661.0,37.03159629166123
662.0,37.04338726718983
663.0,37.05518429716918
664.0,37.066987371238326
665.0,37.07879647907062
666.0,37.090611610374225
667.0,37.102432754879146
668.0,37.11425990235155
669.0,37.12609304256928
670.0,37.13793216533239
671.0,37.14977726045753
672.0,37.16162831777426
673.0,37.17348532711574
674.0,37.18534827832647
675.0,37.19721716125192
676.0,37.20909196573524
677.0,37.22097268161943
678.0,37.23285929874032
679.0,37.24475180692379
680.0,37.2566501959851
681.0,37.26855445572378
682.0,37.280464575922274
683.0,37.29238054634379
684.0,37.30430235672971
685.0,37.31622999679362
686.0,37.32816345622519
687.0,37.34010272468024
688.0,37.35204779178592
689.0,37.36399864712968
690.0,37.375955280267
691.0,37.3879176807091
692.0,37.399885837927975
693.0,37.41185974135206
694.0,37.42383938036068
695.0,37.43582474429012
696.0,37.44781582242007
697.0,37.45981260398159
698.0,37.47181507815213
699.0,37.48382323404891
700.0,37.49583706073535
701.0,37.50785654720768
702.0,37.51988168241386
703.0,37.531912455223384
704.0,37.543948854448445
705.0,37.55599086883237
706.0,37.56803848704779
707.0,37.58009169769841
708.0,37.592150489318755
709.0,37.604214850365445
710.0,37.6162847692207
711.0,37.62836023419303
712.0,37.64044123351049
713.0,37.65252775532147
714.0,37.664619787694434
715.0,37.67671731861694
716.0,37.68882033599304
717.0,37.70092882763828
718.0,37.71304278128619
719.0,37.72516218458304
720.0,37.7372870250873
721.0,37.74941729026345
722.0,37.76155296749404
723.0,37.77369404405968
724.0,37.7858405071584
725.0,37.79799234388803
726.0,37.81014954125628
727.0,37.82231208617024
728.0,37.834479965447926
729.0,37.84665316580481
730.0,37.85883167386105
731.0,37.87101547613307
732.0,37.88320455904751
733.0,37.89539890892026
734.0,37.90759851197171
735.0,37.91980335432286
736.0,37.932013421985694
737.0,37.944228700874916
738.0,37.95644917679854
739.0,37.96867483545991
740.0,37.98090566246101
741.0,37.99314164329563
742.0,38.00538276335378
743.0,38.01762900791674
744.0,38.02988036216356
745.0,38.04213681115869
746.0,38.05439833986832
747.0,38.066664933143
748.0,38.0789365757302
749.0,38.09121325226832
750.0,38.10349494728061
751.0,38.11578164519037
752.0,38.12807333030573
753.0,38.14036998682717
754.0,38.15267159884445
755.0,38.1649781503379
756.0,38.17728962517829
757.0,38.18960600712484
758.0,38.201927279827274
759.0,38.21425342682302
760.0,38.22658443154175
761.0,38.238920277300195
762.0,38.25126094730801
763.0,38.26360642465458
764.0,38.2759566923296
765.0,38.288311733208914
766.0,38.30067153005452
767.0,38.31303606551727
768.0,38.3254053221429
769.0,38.33777928236145
770.0,38.35015792849679
771.0,38.36254124275449
772.0,38.374929207242545
773.0,38.387321803948865
774.0,38.39971901475373
775.0,38.412120821431856
776.0,38.4245272056411
777.0,38.43693814893858
778.0,38.44935363276622
779.0,38.46177363845988
780.0,38.47419814724648
781.0,38.48662714024421
782.0,38.49906059846407
783.0,38.51149850281051
784.0,38.52394083407563
785.0,38.536387572952535
786.0,38.54883870002134
787.0,38.5612941957604
788.0,38.57375404053798
789.0,38.58621821462129
790.0,38.598686698167114
791.0,38.61115947123297
792.0,38.62363651376917
793.0,38.63611780562246
794.0,38.64860332653808
795.0,38.66109305615748
796.0,38.67358697401164
797.0,38.68608505954825
798.0,38.698587292099866
799.0,38.71109365089724
800.0,38.72360411507913
801.0,38.73611866367414
802.0,38.74863727562328
803.0,38.761159929758264
804.0,38.773686604815765
805.0,38.78621727943974
806.0,38.79875193217035
807.0,38.81129054145354
808.0,38.82383308564057
809.0,38.83637954298659
810.0,38.84892989165321
811.0,38.86148410970425
812.0,38.87404217511079
813.0,38.88660406575539
814.0,38.899169759423216
815.0,38.91173923380968
816.0,38.924312466524896
817.0,38.9368894350755
818.0,38.94947011689183
819.0,38.96205448930642
820.0,38.974642529565884
821.0,38.98723421483352
822.0,38.99982952217847
823.0,39.012428428590695
824.0,39.0250309109673
825.0,39.03763694612792
826.0,39.0502465108012
827.0,39.0628595816383
828.0,39.075476135202166
829.0,39.088096147979336
830.0,39.10071959637196
831.0,39.113346456700064
832.0,39.125976705207144
833.0,39.138610318054745
834.0,39.15124727133164
835.0,39.16388754104239
836.0,39.17653110312002
837.0,39.18917793341411
838.0,39.20182800770598
839.0,39.21448130170407
840.0,39.22713779103705
841.0,39.23979745126224
842.0,39.252460257867355
843.0,39.26512618626326
844.0,39.277795211798086
845.0,39.29046730974407
846.0,39.303142455307466
847.0,39.31582062362304
848.0,39.328501789765774
849.0,39.341185928730695
850.0,39.35387301545923
851.0,39.36656302482349
852.0,39.379255931630226
853.0,39.39195171062313
854.0,39.404650336484885
855.0,39.41735178383483
856.0,39.43005602723005
857.0,39.442763041170565
858.0,39.4554728000971
859.0,39.468185278385064
860.0,39.48090045036361
861.0,39.49361829029377
862.0,39.50633877238608
863.0,39.519061870795525
864.0,39.53178755962138
865.0,39.5445158129087
866.0,39.5572466046517
867.0,39.56997990878965
868.0,39.58271569921349
869.0,39.59545394976313
870.0,39.6081946342256
871.0,39.62093772634687
872.0,39.63368319981038
873.0,39.64643102827155
874.0,39.65918118532368
875.0,39.671933644523065
876.0,39.68468837937518
877.0,39.697445363349345
878.0,39.710204569864516
879.0,39.72296597230391
880.0,39.735729543999625
881.0,39.748495258252376
882.0,39.76126308832066
883.0,39.77403300742292
884.0,39.7868049887372
885.0,39.79957900540748
886.0,39.8123550305406
887.0,39.825133037204665
888.0,39.837912998438995
889.0,39.85069488724118
890.0,39.863478676579604
891.0,39.876264339391554
892.0,39.88905184858036
893.0,39.90184117701267
894.0,39.914632297538176
895.0,39.927425182966005
896.0,39.94021980607745
897.0,39.953016139635636
898.0,39.96581415636318
899.0,39.9786138289644
900.0,39.9914151301192
901.0,40.00421803247694
902.0,40.017022508668305
903.0,40.02982853129816
904.0,40.042636072951424
905.0,40.05544510618726
906.0,40.06825560354774
907.0,40.08106753755301
908.0,40.09388088070416
909.0,40.106695605484816
910.0,40.11951168436039
911.0,40.13232908977645
912.0,40.14514779416608
913.0,40.15796776994724
914.0,40.17078898952015
915.0,40.18361142527088
916.0,40.196435049577815
917.0,40.20925983479776
918.0,40.22208575328253
919.0,40.23491277737149
920.0,40.24774087939332
921.0,40.260570031665054
922.0,40.27340020649784
923.0,40.2862313761935
924.0,40.29906351304645
925.0,40.31189658934602
926.0,40.32473057737218
927.0,40.337565449402454
928.0,40.35040117770713
929.0,40.36323773455592
930.0,40.37607509221414
931.0,40.38891322294182
932.0,40.40175209900364
933.0,40.414591692654795
934.0,40.4274319761567
935.0,40.44027292177172
936.0,40.45311450175204
937.0,40.465956688369246
938.0,40.478799453882104
939.0,40.4916427705616
940.0,40.504486610675684
941.0,40.517330946502
942.0,40.530175750322506
943.0,40.543020994419194
944.0,40.55586665108906
945.0,40.568712692628
946.0,40.581559091347344
947.0,40.59440581955785
948.0,40.60725284958569
949.0,40.620100153765534
950.0,40.632947704441165
951.0,40.645795473965975
952.0,40.65864343470849
953.0,40.6714915590441
954.0,40.68433981936743
955.0,40.6971881880787
956.0,40.71003663759835
957.0,40.722885140362465
958.0,40.735733668810525
959.0,40.748582195413306
960.0,40.761430692646414
961.0,40.774279133008235
962.0,40.78712748901086
963.0,40.79997573318991
964.0,40.812823838094744
965.0,40.825671776305356
966.0,40.838519520390385
967.0,40.8513670429674
968.0,40.86421431667526
969.0,40.87706131416158
970.0,40.88990800810148
971.0,40.90275437119094
972.0,40.91560037615383
973.0,40.92844599572862
974.0,40.941291202687914
975.0,40.954135969825415
976.0,40.966980269961184
977.0,40.97982407593011
978.0,40.99266736061605
979.0,41.00551009690517
980.0,41.01835225773034
981.0,41.03119381603898
982.0,41.04403474481531
983.0,41.05687501706983
984.0,41.06971460584053
985.0,41.08255348419888
986.0,41.09539162524584
987.0,41.10822900210947
988.0,41.121065587953225
989.0,41.13390135597526
990.0,41.14673627939824
991.0,41.15957033148306
992.0,41.17240348552222
993.0,41.18523571484589
994.0,41.19806699281472
995.0,41.21089729282011
996.0,41.22372658829728
997.0,41.236554852711805
998.0,41.249382059564965
999.0,41.262208182399604
1000.0,41.27503319479282
